Date, level, difference value
13/10/2002, 30, -1.1551895
13/10/2002, 20, -0.986681
13/10/2002, 10, -0.6491375
13/10/2002, 7, -0.7628479
13/10/2002, 5, -0.27508736
13/10/2002, 3, 0.8938484
13/10/2002, 2, 0.082265854
13/10/2002, 1, -1.7265978
14/10/2002, 100, -0.7556877
14/10/2002, 70, -0.76418304
14/10/2002, 50, -0.9150791
14/10/2002, 30, -1.0767441
14/10/2002, 20, -1.0547981
14/10/2002, 10, -0.76906013
14/10/2002, 7, -0.8868561
14/10/2002, 5, -0.47999
14/10/2002, 3, 0.4852314
