Date, level, difference value
05/08/2019, 70, -1.2856407
05/08/2019, 50, -1.5039692
05/08/2019, 30, -1.9650593
05/08/2019, 20, -2.076971
05/08/2019, 10, -2.4995346
05/08/2019, 7, -2.9269524
05/08/2019, 5, -3.0651932
05/08/2019, 3, -2.5745735
05/08/2019, 2, -2.7105293
05/08/2019, 1, -4.169552
06/08/2019, 100, -0.82472134
06/08/2019, 70, -0.96777344
06/08/2019, 50, -1.2552967
06/08/2019, 30, -1.5783463
06/08/2019, 20, -1.9849205
06/08/2019, 10, -2.5612297
06/08/2019, 7, -2.4925575
06/08/2019, 5, -2.7509575
06/08/2019, 3, -2.359394
06/08/2019, 2, -2.3558197
06/08/2019, 1, -3.7510605
07/08/2019, 100, -0.84359646
07/08/2019, 70, -1.1477699
07/08/2019, 50, -1.3329735
07/08/2019, 30, -1.6748619
07/08/2019, 20, -1.9476318
07/08/2019, 10, -1.9394302
07/08/2019, 7, -2.4710426
07/08/2019, 5, -2.502678
07/08/2019, 3, -2.29348
07/08/2019, 2, -2.4924774
07/08/2019, 1, -3.3736534
08/08/2019, 100, -0.9479513
08/08/2019, 70, -1.093195
08/08/2019, 50, -1.4304218
08/08/2019, 30, -1.6604614
08/08/2019, 20, -1.8785
08/08/2019, 10, -2.3701744
08/08/2019, 7, -2.4207687
08/08/2019, 5, -2.6478424
08/08/2019, 3, -2.650669
08/08/2019, 2, -2.9756775
08/08/2019, 1, -4.1823196
09/08/2019, 100, -0.92675877
09/08/2019, 70, -1.0844536
09/08/2019, 50, -1.3786087
09/08/2019, 30, -1.6021805
09/08/2019, 20, -1.8199081
09/08/2019, 10, -2.3654518
09/08/2019, 7, -2.655098
09/08/2019, 5, -2.7223625
09/08/2019, 3, -2.7170486
09/08/2019, 2, -2.3649635
09/08/2019, 1, -3.890995
10/08/2019, 100, -0.79596996
10/08/2019, 70, -1.031229
10/08/2019, 50, -1.16963
10/08/2019, 30, -1.6148682
10/08/2019, 20, -1.820385
10/08/2019, 10, -2.22221
10/08/2019, 7, -2.4186478
10/08/2019, 5, -2.5524864
10/08/2019, 3, -2.0497513
10/08/2019, 2, -2.1342316
10/08/2019, 1, -3.0917358
11/08/2019, 100, -0.7649212
11/08/2019, 70, -1.0076866
11/08/2019, 50, -1.2361679
11/08/2019, 30, -1.4506378
11/08/2019, 20, -1.6795921
11/08/2019, 10, -2.2740097
11/08/2019, 7, -2.4986
11/08/2019, 5, -2.8243713
11/08/2019, 3, -2.815197
11/08/2019, 2, -3.178627
11/08/2019, 1, -4.2447014
12/08/2019, 100, -0.5384989
12/08/2019, 70, -0.75886345
12/08/2019, 50, -0.96027184
12/08/2019, 30, -1.3646336
12/08/2019, 20, -1.7110672
12/08/2019, 10, -2.0819206
12/08/2019, 7, -2.2878685
12/08/2019, 5, -2.3201256
12/08/2019, 3, -2.4283524
12/08/2019, 2, -2.3449783
12/08/2019, 1, -3.1925964
13/08/2019, 100, -0.43432045
13/08/2019, 70, -0.71326447
13/08/2019, 50, -1.0572414
13/08/2019, 30, -1.4714985
13/08/2019, 20, -1.4856071
13/08/2019, 10, -1.9881821
13/08/2019, 7, -2.1366386
13/08/2019, 5, -2.2997742
13/08/2019, 3, -2.0925102
13/08/2019, 2, -2.3018188
13/08/2019, 1, -3.145481
14/08/2019, 100, -0.6849556
14/08/2019, 70, -0.77916527
14/08/2019, 50, -1.171154
14/08/2019, 30, -1.3803215
14/08/2019, 20, -1.842308
14/08/2019, 10, -2.0668602
14/08/2019, 7, -2.4600487
14/08/2019, 5, -2.602497
14/08/2019, 3, -2.8396301
14/08/2019, 2, -3.0902672
14/08/2019, 1, -4.5858192
15/08/2019, 100, -0.7685108
15/08/2019, 70, -1.1061573
15/08/2019, 50, -1.2307835
