Date, level, difference value
25/07/2019, 7, 1.3377838
25/07/2019, 5, 0.9898529
25/07/2019, 3, 0.1405487
25/07/2019, 2, 1.2835846
25/07/2019, 1, 4.7152863
26/07/2019, 100, -0.22567749
26/07/2019, 70, -0.16772461
26/07/2019, 50, 0.059387207
26/07/2019, 30, 0.09082031
26/07/2019, 20, 0.35682678
26/07/2019, 10, 1.3739624
26/07/2019, 7, 1.4461212
26/07/2019, 5, 1.0444794
26/07/2019, 3, -0.0337677
26/07/2019, 2, 1.4172516
26/07/2019, 1, 4.9964294
27/07/2019, 100, -0.20126343
27/07/2019, 70, -0.22077942
27/07/2019, 50, -0.029663086
27/07/2019, 30, 0.01939392
27/07/2019, 20, 0.22824097
27/07/2019, 10, 1.1981049
27/07/2019, 7, 0.958786
27/07/2019, 5, 0.5737457
27/07/2019, 3, -0.3479004
27/07/2019, 2, 0.7136078
27/07/2019, 1, 5.21286
28/07/2019, 100, -0.1821289
28/07/2019, 70, -0.15719604
28/07/2019, 50, 0.02696228
28/07/2019, 30, 0.079437256
28/07/2019, 20, 0.39839172
28/07/2019, 10, 1.117157
28/07/2019, 7, 0.9480896
28/07/2019, 5, 0.67430115
28/07/2019, 3, -0.12110901
28/07/2019, 2, 1.2679291
28/07/2019, 1, 4.099579
29/07/2019, 100, -0.19624329
29/07/2019, 70, -0.12826538
29/07/2019, 50, 0.041366577
29/07/2019, 30, 0.10038757
29/07/2019, 20, 0.43222046
29/07/2019, 10, 1.2962952
29/07/2019, 7, 1.0904999
29/07/2019, 5, 0.72914124
29/07/2019, 3, 0.14990234
29/07/2019, 2, 2.4520264
29/07/2019, 1, 4.6116943
30/07/2019, 100, -0.14094543
30/07/2019, 70, -0.1781311
30/07/2019, 50, 0.054885864
30/07/2019, 30, 0.13822937
30/07/2019, 20, 0.4352417
30/07/2019, 10, 1.3308105
30/07/2019, 7, 1.2132263
30/07/2019, 5, 0.67915344
30/07/2019, 3, 0.04624939
30/07/2019, 2, 2.8233643
30/07/2019, 1, 3.3830109
